id,focus,signal,slack,drag,confidence,score,lane
l001,fill risk,35,33,6,25,156,ship
l002,portfolio drift,35,34,6,55,218,ship
l003,quote width,35,35,6,85,280,ship
l004,spread pressure,35,36,18,25,102,hold
l005,fill risk,35,37,18,55,164,ship
l006,portfolio drift,35,38,18,85,226,ship
l007,quote width,35,39,34,25,28,hold
l008,spread pressure,35,40,34,55,90,hold
l009,fill risk,35,41,34,85,152,ship
l010,portfolio drift,60,42,6,25,224,ship
l011,quote width,60,43,6,55,286,ship
l012,spread pressure,60,44,6,85,348,ship
l013,fill risk,60,45,18,25,170,ship
l014,portfolio drift,60,46,18,55,232,ship
l015,quote width,60,47,18,85,294,ship
l016,spread pressure,60,48,34,25,96,hold
l017,fill risk,60,32,34,55,124,watch
l018,portfolio drift,60,33,34,85,186,ship
l019,quote width,85,34,6,25,258,ship
l020,spread pressure,85,35,6,55,320,ship
l021,fill risk,85,36,6,85,382,ship
l022,portfolio drift,85,37,18,25,204,ship
l023,quote width,85,38,18,55,266,ship
l024,spread pressure,85,39,18,85,328,ship
l025,fill risk,85,40,34,25,130,watch
l026,portfolio drift,85,41,34,55,192,ship
l027,quote width,85,42,34,85,254,ship
